,Country,Time,Value (Thousand),Year,Month,Type
845,Portugal ,2021 Feb,34872,2021,Feb,Export
846,Portugal ,2021 Jan,46491,2021,Jan,Export
840,Portugal ,2021 Jul,47079,2021,Jul,Export
841,Portugal ,2021 Jun,46457,2021,Jun,Export
844,Portugal ,2021 Mar,44301,2021,Mar,Export
842,Portugal ,2021 May,44171,2021,May,Export
836,Portugal ,2021 Nov,67869,2021,Nov,Export
837,Portugal ,2021 Oct,58961,2021,Oct,Export
838,Portugal ,2021 Sep,50150,2021,Sep,Export
834,Portugal ,2022 Jan,56042,2022,Jan,Export
3525,Puerto Rico ,2018 Apr,141876,2018,Apr,Export
3521,Puerto Rico ,2018 Aug,146095,2018,Aug,Export
3517,Puerto Rico ,2018 Dec,139427,2018,Dec,Export
3527,Puerto Rico ,2018 Feb,67715,2018,Feb,Export
3528,Puerto Rico ,2018 Jan,117288,2018,Jan,Export
3522,Puerto Rico ,2018 Jul,137007,2018,Jul,Export
3523,Puerto Rico ,2018 Jun,111322,2018,Jun,Export
3526,Puerto Rico ,2018 Mar,166517,2018,Mar,Export
3524,Puerto Rico ,2018 May,162590,2018,May,Export
3518,Puerto Rico ,2018 Nov,149396,2018,Nov,Export
3519,Puerto Rico ,2018 Oct,170125,2018,Oct,Export
3520,Puerto Rico ,2018 Sep,145807,2018,Sep,Export
3513,Puerto Rico ,2019 Apr,98381,2019,Apr,Export
3509,Puerto Rico ,2019 Aug,242620,2019,Aug,Export
3505,Puerto Rico ,2019 Dec,20744,2019,Dec,Export
3515,Puerto Rico ,2019 Feb,71764,2019,Feb,Export
3516,Puerto Rico ,2019 Jan,204140,2019,Jan,Export
3510,Puerto Rico ,2019 Jul,207045,2019,Jul,Export
3511,Puerto Rico ,2019 Jun,158305,2019,Jun,Export
3514,Puerto Rico ,2019 Mar,46370,2019,Mar,Export
3512,Puerto Rico ,2019 May,170032,2019,May,Export
3506,Puerto Rico ,2019 Nov,79222,2019,Nov,Export
3507,Puerto Rico ,2019 Oct,121870,2019,Oct,Export
3508,Puerto Rico ,2019 Sep,199617,2019,Sep,Export
3501,Puerto Rico ,2020 Apr,214925,2020,Apr,Export
3497,Puerto Rico ,2020 Aug,108383,2020,Aug,Export
3493,Puerto Rico ,2020 Dec,21145,2020,Dec,Export
3503,Puerto Rico ,2020 Feb,141569,2020,Feb,Export
3504,Puerto Rico ,2020 Jan,210260,2020,Jan,Export
3498,Puerto Rico ,2020 Jul,86994,2020,Jul,Export
3499,Puerto Rico ,2020 Jun,101227,2020,Jun,Export
3502,Puerto Rico ,2020 Mar,126074,2020,Mar,Export
3500,Puerto Rico ,2020 May,213163,2020,May,Export
3494,Puerto Rico ,2020 Nov,98322,2020,Nov,Export
3495,Puerto Rico ,2020 Oct,75095,2020,Oct,Export
3496,Puerto Rico ,2020 Sep,58576,2020,Sep,Export
3489,Puerto Rico ,2021 Apr,204614,2021,Apr,Export
3485,Puerto Rico ,2021 Aug,61679,2021,Aug,Export
3481,Puerto Rico ,2021 Dec,50839,2021,Dec,Export
3491,Puerto Rico ,2021 Feb,174228,2021,Feb,Export
3492,Puerto Rico ,2021 Jan,119996,2021,Jan,Export
3486,Puerto Rico ,2021 Jul,153908,2021,Jul,Export
3487,Puerto Rico ,2021 Jun,202000,2021,Jun,Export
3490,Puerto Rico ,2021 Mar,53094,2021,Mar,Export
3488,Puerto Rico ,2021 May,174375,2021,May,Export
3482,Puerto Rico ,2021 Nov,71697,2021,Nov,Export
3483,Puerto Rico ,2021 Oct,58921,2021,Oct,Export
3484,Puerto Rico ,2021 Sep,66397,2021,Sep,Export
3480,Puerto Rico ,2022 Jan,61126,2022,Jan,Export
3182,Qatar ,2018 Apr,66498,2018,Apr,Export
3178,Qatar ,2018 Aug,49167,2018,Aug,Export
3174,Qatar ,2018 Dec,334570,2018,Dec,Export
3184,Qatar ,2018 Feb,45758,2018,Feb,Export
3185,Qatar ,2018 Jan,182975,2018,Jan,Export
3179,Qatar ,2018 Jul,54385,2018,Jul,Export
3180,Qatar ,2018 Jun,47737,2018,Jun,Export
3183,Qatar ,2018 Mar,54036,2018,Mar,Export
3181,Qatar ,2018 May,50758,2018,May,Export
3175,Qatar ,2018 Nov,100312,2018,Nov,Export
3176,Qatar ,2018 Oct,63817,2018,Oct,Export
3177,Qatar ,2018 Sep,49184,2018,Sep,Export
3170,Qatar ,2019 Apr,100797,2019,Apr,Export
3166,Qatar ,2019 Aug,57758,2019,Aug,Export
3162,Qatar ,2019 Dec,84447,2019,Dec,Export
3172,Qatar ,2019 Feb,120163,2019,Feb,Export
3173,Qatar ,2019 Jan,120371,2019,Jan,Export
3167,Qatar ,2019 Jul,92471,2019,Jul,Export
3168,Qatar ,2019 Jun,115055,2019,Jun,Export
3171,Qatar ,2019 Mar,128465,2019,Mar,Export
3169,Qatar ,2019 May,148215,2019,May,Export
3163,Qatar ,2019 Nov,187399,2019,Nov,Export
3164,Qatar ,2019 Oct,105756,2019,Oct,Export
3165,Qatar ,2019 Sep,53087,2019,Sep,Export
3158,Qatar ,2020 Apr,39314,2020,Apr,Export
3154,Qatar ,2020 Aug,44457,2020,Aug,Export
3150,Qatar ,2020 Dec,50873,2020,Dec,Export
3160,Qatar ,2020 Feb,86612,2020,Feb,Export
3161,Qatar ,2020 Jan,63229,2020,Jan,Export
3155,Qatar ,2020 Jul,59271,2020,Jul,Export
3156,Qatar ,2020 Jun,33201,2020,Jun,Export
3159,Qatar ,2020 Mar,232164,2020,Mar,Export
3157,Qatar ,2020 May,25870,2020,May,Export
3151,Qatar ,2020 Nov,47072,2020,Nov,Export
3152,Qatar ,2020 Oct,142721,2020,Oct,Export
3153,Qatar ,2020 Sep,59239,2020,Sep,Export
3146,Qatar ,2021 Apr,91589,2021,Apr,Export
3142,Qatar ,2021 Aug,72064,2021,Aug,Export
3138,Qatar ,2021 Dec,73090,2021,Dec,Export
3148,Qatar ,2021 Feb,73835,2021,Feb,Export
3149,Qatar ,2021 Jan,79839,2021,Jan,Export
3143,Qatar ,2021 Jul,72604,2021,Jul,Export
3144,Qatar ,2021 Jun,91253,2021,Jun,Export
3147,Qatar ,2021 Mar,116734,2021,Mar,Export
3145,Qatar ,2021 May,67345,2021,May,Export
3139,Qatar ,2021 Nov,84556,2021,Nov,Export
3140,Qatar ,2021 Oct,104376,2021,Oct,Export
3141,Qatar ,2021 Sep,85148,2021,Sep,Export
3137,Qatar ,2022 Jan,56135,2022,Jan,Export
2202,Republic Of Korea ,2018 Apr,1691584,2018,Apr,Export
2198,Republic Of Korea ,2018 Aug,1593456,2018,Aug,Export
2194,Republic Of Korea ,2018 Dec,1832691,2018,Dec,Export
2204,Republic Of Korea ,2018 Feb,1576288,2018,Feb,Export
2205,Republic Of Korea ,2018 Jan,1894693,2018,Jan,Export
2199,Republic Of Korea ,2018 Jul,1714886,2018,Jul,Export
2200,Republic Of Korea ,2018 Jun,1769030,2018,Jun,Export
2203,Republic Of Korea ,2018 Mar,2147324,2018,Mar,Export
2201,Republic Of Korea ,2018 May,1737464,2018,May,Export
2195,Republic Of Korea ,2018 Nov,1633360,2018,Nov,Export
2196,Republic Of Korea ,2018 Oct,1930037,2018,Oct,Export
2197,Republic Of Korea ,2018 Sep,1604687,2018,Sep,Export
2190,Republic Of Korea ,2019 Apr,1681787,2019,Apr,Export
2186,Republic Of Korea ,2019 Aug,1624531,2019,Aug,Export
2182,Republic Of Korea ,2019 Dec,2088550,2019,Dec,Export
2192,Republic Of Korea ,2019 Feb,1427754,2019,Feb,Export
2193,Republic Of Korea ,2019 Jan,1669616,2019,Jan,Export
2187,Republic Of Korea ,2019 Jul,1846168,2019,Jul,Export
2188,Republic Of Korea ,2019 Jun,1618048,2019,Jun,Export
2191,Republic Of Korea ,2019 Mar,1890180,2019,Mar,Export
2189,Republic Of Korea ,2019 May,1789220,2019,May,Export
2183,Republic Of Korea ,2019 Nov,1714793,2019,Nov,Export
2184,Republic Of Korea ,2019 Oct,1662753,2019,Oct,Export
2185,Republic Of Korea ,2019 Sep,1736843,2019,Sep,Export
2178,Republic Of Korea ,2020 Apr,1646735,2020,Apr,Export
2174,Republic Of Korea ,2020 Aug,1896800,2020,Aug,Export
2170,Republic Of Korea ,2020 Dec,2170792,2020,Dec,Export
2180,Republic Of Korea ,2020 Feb,2064426,2020,Feb,Export
2181,Republic Of Korea ,2020 Jan,2003359,2020,Jan,Export
2175,Republic Of Korea ,2020 Jul,2083189,2020,Jul,Export
2176,Republic Of Korea ,2020 Jun,2112428,2020,Jun,Export
2179,Republic Of Korea ,2020 Mar,2203105,2020,Mar,Export
2177,Republic Of Korea ,2020 May,1483638,2020,May,Export
2171,Republic Of Korea ,2020 Nov,1791427,2020,Nov,Export
2172,Republic Of Korea ,2020 Oct,1813083,2020,Oct,Export
2173,Republic Of Korea ,2020 Sep,1848431,2020,Sep,Export
2166,Republic Of Korea ,2021 Apr,2431299,2021,Apr,Export
2162,Republic Of Korea ,2021 Aug,2213401,2021,Aug,Export
2158,Republic Of Korea ,2021 Dec,2446975,2021,Dec,Export
2168,Republic Of Korea ,2021 Feb,1831886,2021,Feb,Export
2169,Republic Of Korea ,2021 Jan,1941984,2021,Jan,Export
2163,Republic Of Korea ,2021 Jul,2203509,2021,Jul,Export
2164,Republic Of Korea ,2021 Jun,2429471,2021,Jun,Export
2167,Republic Of Korea ,2021 Mar,2385768,2021,Mar,Export
2165,Republic Of Korea ,2021 May,1945102,2021,May,Export
2159,Republic Of Korea ,2021 Nov,2260605,2021,Nov,Export
2160,Republic Of Korea ,2021 Oct,2267930,2021,Oct,Export
2161,Republic Of Korea ,2021 Sep,2086562,2021,Sep,Export
2157,Republic Of Korea ,2022 Jan,2139478,2022,Jan,Export
3231,Saudi Arabia ,2018 Apr,86034,2018,Apr,Export
3227,Saudi Arabia ,2018 Aug,132033,2018,Aug,Export
3223,Saudi Arabia ,2018 Dec,134242,2018,Dec,Export
3233,Saudi Arabia ,2018 Feb,70518,2018,Feb,Export
3234,Saudi Arabia ,2018 Jan,68954,2018,Jan,Export
3228,Saudi Arabia ,2018 Jul,81445,2018,Jul,Export
3229,Saudi Arabia ,2018 Jun,69990,2018,Jun,Export
3232,Saudi Arabia ,2018 Mar,89252,2018,Mar,Export
3230,Saudi Arabia ,2018 May,72577,2018,May,Export
3224,Saudi Arabia ,2018 Nov,62274,2018,Nov,Export
3225,Saudi Arabia ,2018 Oct,76089,2018,Oct,Export
3226,Saudi Arabia ,2018 Sep,73077,2018,Sep,Export
3219,Saudi Arabia ,2019 Apr,80613,2019,Apr,Export
3215,Saudi Arabia ,2019 Aug,98057,2019,Aug,Export
3211,Saudi Arabia ,2019 Dec,79858,2019,Dec,Export
3221,Saudi Arabia ,2019 Feb,54723,2019,Feb,Export
3222,Saudi Arabia ,2019 Jan,74020,2019,Jan,Export
3216,Saudi Arabia ,2019 Jul,87015,2019,Jul,Export
3217,Saudi Arabia ,2019 Jun,68971,2019,Jun,Export
3220,Saudi Arabia ,2019 Mar,255074,2019,Mar,Export
3218,Saudi Arabia ,2019 May,86145,2019,May,Export
3212,Saudi Arabia ,2019 Nov,89410,2019,Nov,Export
3213,Saudi Arabia ,2019 Oct,85171,2019,Oct,Export
3214,Saudi Arabia ,2019 Sep,241087,2019,Sep,Export
3207,Saudi Arabia ,2020 Apr,84083,2020,Apr,Export
3203,Saudi Arabia ,2020 Aug,119236,2020,Aug,Export
3199,Saudi Arabia ,2020 Dec,117440,2020,Dec,Export
3209,Saudi Arabia ,2020 Feb,115931,2020,Feb,Export
3210,Saudi Arabia ,2020 Jan,109237,2020,Jan,Export
3204,Saudi Arabia ,2020 Jul,146683,2020,Jul,Export
3205,Saudi Arabia ,2020 Jun,128019,2020,Jun,Export
3208,Saudi Arabia ,2020 Mar,90619,2020,Mar,Export
3206,Saudi Arabia ,2020 May,76943,2020,May,Export
3200,Saudi Arabia ,2020 Nov,130643,2020,Nov,Export
3201,Saudi Arabia ,2020 Oct,383010,2020,Oct,Export
3202,Saudi Arabia ,2020 Sep,279326,2020,Sep,Export
3195,Saudi Arabia ,2021 Apr,72107,2021,Apr,Export
3191,Saudi Arabia ,2021 Aug,185671,2021,Aug,Export
3187,Saudi Arabia ,2021 Dec,94612,2021,Dec,Export
3197,Saudi Arabia ,2021 Feb,121528,2021,Feb,Export
3198,Saudi Arabia ,2021 Jan,138420,2021,Jan,Export
3192,Saudi Arabia ,2021 Jul,76219,2021,Jul,Export
3193,Saudi Arabia ,2021 Jun,95390,2021,Jun,Export
3196,Saudi Arabia ,2021 Mar,82898,2021,Mar,Export
3194,Saudi Arabia ,2021 May,72854,2021,May,Export
3188,Saudi Arabia ,2021 Nov,88761,2021,Nov,Export
3189,Saudi Arabia ,2021 Oct,88324,2021,Oct,Export
3190,Saudi Arabia ,2021 Sep,159552,2021,Sep,Export
3186,Saudi Arabia ,2022 Jan,92437,2022,Jan,Export
1614,Slovak Republic ,2018 Apr,3337,2018,Apr,Export
1610,Slovak Republic ,2018 Aug,3587,2018,Aug,Export
1606,Slovak Republic ,2018 Dec,3537,2018,Dec,Export
1616,Slovak Republic ,2018 Feb,2586,2018,Feb,Export
1617,Slovak Republic ,2018 Jan,2834,2018,Jan,Export
1611,Slovak Republic ,2018 Jul,3955,2018,Jul,Export
1612,Slovak Republic ,2018 Jun,4501,2018,Jun,Export
1615,Slovak Republic ,2018 Mar,3038,2018,Mar,Export
1613,Slovak Republic ,2018 May,3196,2018,May,Export
1607,Slovak Republic ,2018 Nov,3136,2018,Nov,Export
1608,Slovak Republic ,2018 Oct,4123,2018,Oct,Export
1609,Slovak Republic ,2018 Sep,2852,2018,Sep,Export
1602,Slovak Republic ,2019 Apr,3957,2019,Apr,Export
1598,Slovak Republic ,2019 Aug,2185,2019,Aug,Export
1594,Slovak Republic ,2019 Dec,1399,2019,Dec,Export
1604,Slovak Republic ,2019 Feb,2243,2019,Feb,Export
1605,Slovak Republic ,2019 Jan,3595,2019,Jan,Export
1599,Slovak Republic ,2019 Jul,1831,2019,Jul,Export
1600,Slovak Republic ,2019 Jun,2819,2019,Jun,Export
1603,Slovak Republic ,2019 Mar,3090,2019,Mar,Export
1601,Slovak Republic ,2019 May,3518,2019,May,Export
1595,Slovak Republic ,2019 Nov,2203,2019,Nov,Export
1596,Slovak Republic ,2019 Oct,2159,2019,Oct,Export
1597,Slovak Republic ,2019 Sep,2405,2019,Sep,Export
1590,Slovak Republic ,2020 Apr,2413,2020,Apr,Export
1586,Slovak Republic ,2020 Aug,2655,2020,Aug,Export
1582,Slovak Republic ,2020 Dec,13013,2020,Dec,Export
1592,Slovak Republic ,2020 Feb,3068,2020,Feb,Export
1593,Slovak Republic ,2020 Jan,2113,2020,Jan,Export
1587,Slovak Republic ,2020 Jul,1910,2020,Jul,Export
1588,Slovak Republic ,2020 Jun,1659,2020,Jun,Export
1591,Slovak Republic ,2020 Mar,2584,2020,Mar,Export
1589,Slovak Republic ,2020 May,1933,2020,May,Export
1583,Slovak Republic ,2020 Nov,2612,2020,Nov,Export
1584,Slovak Republic ,2020 Oct,2018,2020,Oct,Export
1585,Slovak Republic ,2020 Sep,1908,2020,Sep,Export
1578,Slovak Republic ,2021 Apr,17124,2021,Apr,Export
1574,Slovak Republic ,2021 Aug,16048,2021,Aug,Export
1570,Slovak Republic ,2021 Dec,7541,2021,Dec,Export
1580,Slovak Republic ,2021 Feb,23128,2021,Feb,Export
1581,Slovak Republic ,2021 Jan,17610,2021,Jan,Export
1575,Slovak Republic ,2021 Jul,8584,2021,Jul,Export
1576,Slovak Republic ,2021 Jun,23025,2021,Jun,Export
1579,Slovak Republic ,2021 Mar,7573,2021,Mar,Export
1577,Slovak Republic ,2021 May,7668,2021,May,Export
1571,Slovak Republic ,2021 Nov,17793,2021,Nov,Export
1572,Slovak Republic ,2021 Oct,25664,2021,Oct,Export
1573,Slovak Republic ,2021 Sep,22473,2021,Sep,Export
1569,Slovak Republic ,2022 Jan,7025,2022,Jan,Export
1516,Slovenia ,2018 Apr,5799,2018,Apr,Export
1512,Slovenia ,2018 Aug,3517,2018,Aug,Export
1508,Slovenia ,2018 Dec,6315,2018,Dec,Export
1518,Slovenia ,2018 Feb,4639,2018,Feb,Export
1519,Slovenia ,2018 Jan,6748,2018,Jan,Export
1513,Slovenia ,2018 Jul,2980,2018,Jul,Export
1514,Slovenia ,2018 Jun,5318,2018,Jun,Export
1517,Slovenia ,2018 Mar,8665,2018,Mar,Export
1515,Slovenia ,2018 May,4552,2018,May,Export
1509,Slovenia ,2018 Nov,5205,2018,Nov,Export
1510,Slovenia ,2018 Oct,4239,2018,Oct,Export
1511,Slovenia ,2018 Sep,4140,2018,Sep,Export
1504,Slovenia ,2019 Apr,4717,2019,Apr,Export
1500,Slovenia ,2019 Aug,6069,2019,Aug,Export
1496,Slovenia ,2019 Dec,2129,2019,Dec,Export
1506,Slovenia ,2019 Feb,5901,2019,Feb,Export
1507,Slovenia ,2019 Jan,6156,2019,Jan,Export
1501,Slovenia ,2019 Jul,2484,2019,Jul,Export
1502,Slovenia ,2019 Jun,2357,2019,Jun,Export
1505,Slovenia ,2019 Mar,4731,2019,Mar,Export
1503,Slovenia ,2019 May,6413,2019,May,Export
1497,Slovenia ,2019 Nov,1495,2019,Nov,Export
1498,Slovenia ,2019 Oct,2676,2019,Oct,Export
1499,Slovenia ,2019 Sep,2539,2019,Sep,Export
1492,Slovenia ,2020 Apr,4166,2020,Apr,Export
1488,Slovenia ,2020 Aug,2511,2020,Aug,Export
1484,Slovenia ,2020 Dec,5651,2020,Dec,Export
1494,Slovenia ,2020 Feb,4599,2020,Feb,Export
1495,Slovenia ,2020 Jan,3703,2020,Jan,Export
1489,Slovenia ,2020 Jul,2627,2020,Jul,Export
1490,Slovenia ,2020 Jun,3321,2020,Jun,Export
1493,Slovenia ,2020 Mar,4278,2020,Mar,Export
1491,Slovenia ,2020 May,2033,2020,May,Export
1485,Slovenia ,2020 Nov,2954,2020,Nov,Export
1486,Slovenia ,2020 Oct,5755,2020,Oct,Export
1487,Slovenia ,2020 Sep,6963,2020,Sep,Export
1480,Slovenia ,2021 Apr,8742,2021,Apr,Export
1476,Slovenia ,2021 Aug,1758,2021,Aug,Export
1472,Slovenia ,2021 Dec,3612,2021,Dec,Export
1482,Slovenia ,2021 Feb,2064,2021,Feb,Export
1483,Slovenia ,2021 Jan,3255,2021,Jan,Export
1477,Slovenia ,2021 Jul,3405,2021,Jul,Export
1478,Slovenia ,2021 Jun,1720,2021,Jun,Export
1481,Slovenia ,2021 Mar,5032,2021,Mar,Export
1479,Slovenia ,2021 May,4669,2021,May,Export
1473,Slovenia ,2021 Nov,37348,2021,Nov,Export
1474,Slovenia ,2021 Oct,2085,2021,Oct,Export
1475,Slovenia ,2021 Sep,3760,2021,Sep,Export
1471,Slovenia ,2022 Jan,36764,2022,Jan,Export
4456,Solomon Islands ,2018 Apr,10237,2018,Apr,Export
4452,Solomon Islands ,2018 Aug,4050,2018,Aug,Export
4448,Solomon Islands ,2018 Dec,4594,2018,Dec,Export
4458,Solomon Islands ,2018 Feb,6073,2018,Feb,Export
4459,Solomon Islands ,2018 Jan,4560,2018,Jan,Export
4453,Solomon Islands ,2018 Jul,7911,2018,Jul,Export
4454,Solomon Islands ,2018 Jun,12940,2018,Jun,Export
4457,Solomon Islands ,2018 Mar,6999,2018,Mar,Export
4455,Solomon Islands ,2018 May,12773,2018,May,Export
4449,Solomon Islands ,2018 Nov,3683,2018,Nov,Export
4450,Solomon Islands ,2018 Oct,4350,2018,Oct,Export
4451,Solomon Islands ,2018 Sep,3103,2018,Sep,Export
4444,Solomon Islands ,2019 Apr,3732,2019,Apr,Export
4440,Solomon Islands ,2019 Aug,2755,2019,Aug,Export
4436,Solomon Islands ,2019 Dec,4453,2019,Dec,Export
4446,Solomon Islands ,2019 Feb,1586,2019,Feb,Export
4447,Solomon Islands ,2019 Jan,4415,2019,Jan,Export
4441,Solomon Islands ,2019 Jul,5281,2019,Jul,Export
4442,Solomon Islands ,2019 Jun,12597,2019,Jun,Export
4445,Solomon Islands ,2019 Mar,5559,2019,Mar,Export
4443,Solomon Islands ,2019 May,5602,2019,May,Export
4437,Solomon Islands ,2019 Nov,6504,2019,Nov,Export
4438,Solomon Islands ,2019 Oct,2991,2019,Oct,Export
4439,Solomon Islands ,2019 Sep,8949,2019,Sep,Export
4432,Solomon Islands ,2020 Apr,2390,2020,Apr,Export
4428,Solomon Islands ,2020 Aug,6997,2020,Aug,Export
4424,Solomon Islands ,2020 Dec,4351,2020,Dec,Export
4434,Solomon Islands ,2020 Feb,2525,2020,Feb,Export
4435,Solomon Islands ,2020 Jan,6109,2020,Jan,Export
4429,Solomon Islands ,2020 Jul,3664,2020,Jul,Export
4430,Solomon Islands ,2020 Jun,3516,2020,Jun,Export
4433,Solomon Islands ,2020 Mar,2287,2020,Mar,Export
4431,Solomon Islands ,2020 May,2043,2020,May,Export
4425,Solomon Islands ,2020 Nov,1402,2020,Nov,Export
4426,Solomon Islands ,2020 Oct,4965,2020,Oct,Export
4427,Solomon Islands ,2020 Sep,2839,2020,Sep,Export
4420,Solomon Islands ,2021 Apr,4914,2021,Apr,Export
4416,Solomon Islands ,2021 Aug,8025,2021,Aug,Export
4412,Solomon Islands ,2021 Dec,7976,2021,Dec,Export
4422,Solomon Islands ,2021 Feb,4668,2021,Feb,Export
4423,Solomon Islands ,2021 Jan,8081,2021,Jan,Export
4417,Solomon Islands ,2021 Jul,3552,2021,Jul,Export
4418,Solomon Islands ,2021 Jun,6254,2021,Jun,Export
4421,Solomon Islands ,2021 Mar,10205,2021,Mar,Export
4419,Solomon Islands ,2021 May,4803,2021,May,Export
4413,Solomon Islands ,2021 Nov,5435,2021,Nov,Export
4414,Solomon Islands ,2021 Oct,10623,2021,Oct,Export
4415,Solomon Islands ,2021 Sep,8087,2021,Sep,Export
4411,Solomon Islands ,2022 Jan,6286,2022,Jan,Export
928,Spain ,2018 Apr,32058,2018,Apr,Export
924,Spain ,2018 Aug,33397,2018,Aug,Export
920,Spain ,2018 Dec,125414,2018,Dec,Export
930,Spain ,2018 Feb,28507,2018,Feb,Export
931,Spain ,2018 Jan,43695,2018,Jan,Export
925,Spain ,2018 Jul,36698,2018,Jul,Export
926,Spain ,2018 Jun,26802,2018,Jun,Export
929,Spain ,2018 Mar,38446,2018,Mar,Export
927,Spain ,2018 May,34677,2018,May,Export
921,Spain ,2018 Nov,33434,2018,Nov,Export
922,Spain ,2018 Oct,27234,2018,Oct,Export
923,Spain ,2018 Sep,26108,2018,Sep,Export
916,Spain ,2019 Apr,57638,2019,Apr,Export
912,Spain ,2019 Aug,28710,2019,Aug,Export
908,Spain ,2019 Dec,37653,2019,Dec,Export
918,Spain ,2019 Feb,23879,2019,Feb,Export
919,Spain ,2019 Jan,26099,2019,Jan,Export
913,Spain ,2019 Jul,37808,2019,Jul,Export
914,Spain ,2019 Jun,30822,2019,Jun,Export
917,Spain ,2019 Mar,177541,2019,Mar,Export
915,Spain ,2019 May,45039,2019,May,Export
909,Spain ,2019 Nov,35571,2019,Nov,Export
910,Spain ,2019 Oct,155891,2019,Oct,Export
911,Spain ,2019 Sep,162778,2019,Sep,Export
904,Spain ,2020 Apr,16215,2020,Apr,Export
900,Spain ,2020 Aug,50855,2020,Aug,Export
896,Spain ,2020 Dec,32110,2020,Dec,Export
906,Spain ,2020 Feb,35046,2020,Feb,Export
907,Spain ,2020 Jan,33043,2020,Jan,Export
901,Spain ,2020 Jul,166614,2020,Jul,Export
902,Spain ,2020 Jun,37339,2020,Jun,Export
905,Spain ,2020 Mar,38771,2020,Mar,Export
903,Spain ,2020 May,19345,2020,May,Export
897,Spain ,2020 Nov,45953,2020,Nov,Export
898,Spain ,2020 Oct,38194,2020,Oct,Export
899,Spain ,2020 Sep,26484,2020,Sep,Export
892,Spain ,2021 Apr,29869,2021,Apr,Export
888,Spain ,2021 Aug,148569,2021,Aug,Export
884,Spain ,2021 Dec,40324,2021,Dec,Export
894,Spain ,2021 Feb,62422,2021,Feb,Export
895,Spain ,2021 Jan,31175,2021,Jan,Export
889,Spain ,2021 Jul,45205,2021,Jul,Export
890,Spain ,2021 Jun,32889,2021,Jun,Export
893,Spain ,2021 Mar,27462,2021,Mar,Export
891,Spain ,2021 May,30847,2021,May,Export
885,Spain ,2021 Nov,42333,2021,Nov,Export
886,Spain ,2021 Oct,48563,2021,Oct,Export
887,Spain ,2021 Sep,29326,2021,Sep,Export
883,Spain ,2022 Jan,67023,2022,Jan,Export
2741,Sri Lanka ,2018 Apr,220625,2018,Apr,Export
2737,Sri Lanka ,2018 Aug,155181,2018,Aug,Export
2733,Sri Lanka ,2018 Dec,152974,2018,Dec,Export
2743,Sri Lanka ,2018 Feb,222562,2018,Feb,Export
2744,Sri Lanka ,2018 Jan,228976,2018,Jan,Export
2738,Sri Lanka ,2018 Jul,174023,2018,Jul,Export
2739,Sri Lanka ,2018 Jun,180039,2018,Jun,Export
2742,Sri Lanka ,2018 Mar,210778,2018,Mar,Export
2740,Sri Lanka ,2018 May,220732,2018,May,Export
2734,Sri Lanka ,2018 Nov,287772,2018,Nov,Export
2735,Sri Lanka ,2018 Oct,222516,2018,Oct,Export
2736,Sri Lanka ,2018 Sep,126781,2018,Sep,Export
2729,Sri Lanka ,2019 Apr,235671,2019,Apr,Export
2725,Sri Lanka ,2019 Aug,75956,2019,Aug,Export
2721,Sri Lanka ,2019 Dec,100984,2019,Dec,Export
2731,Sri Lanka ,2019 Feb,158616,2019,Feb,Export
2732,Sri Lanka ,2019 Jan,210271,2019,Jan,Export
2726,Sri Lanka ,2019 Jul,81528,2019,Jul,Export
2727,Sri Lanka ,2019 Jun,113598,2019,Jun,Export
2730,Sri Lanka ,2019 Mar,146737,2019,Mar,Export
2728,Sri Lanka ,2019 May,198352,2019,May,Export
2722,Sri Lanka ,2019 Nov,105578,2019,Nov,Export
2723,Sri Lanka ,2019 Oct,104661,2019,Oct,Export
2724,Sri Lanka ,2019 Sep,106600,2019,Sep,Export
2717,Sri Lanka ,2020 Apr,45174,2020,Apr,Export
2713,Sri Lanka ,2020 Aug,120872,2020,Aug,Export
2709,Sri Lanka ,2020 Dec,80989,2020,Dec,Export
2719,Sri Lanka ,2020 Feb,135836,2020,Feb,Export
2720,Sri Lanka ,2020 Jan,121200,2020,Jan,Export
2714,Sri Lanka ,2020 Jul,150201,2020,Jul,Export
2715,Sri Lanka ,2020 Jun,115818,2020,Jun,Export
2718,Sri Lanka ,2020 Mar,128041,2020,Mar,Export
2716,Sri Lanka ,2020 May,40574,2020,May,Export
2710,Sri Lanka ,2020 Nov,141900,2020,Nov,Export
2711,Sri Lanka ,2020 Oct,117123,2020,Oct,Export
2712,Sri Lanka ,2020 Sep,140705,2020,Sep,Export
2705,Sri Lanka ,2021 Apr,197683,2021,Apr,Export
2701,Sri Lanka ,2021 Aug,161009,2021,Aug,Export
2697,Sri Lanka ,2021 Dec,152800,2021,Dec,Export
2707,Sri Lanka ,2021 Feb,85550,2021,Feb,Export
2708,Sri Lanka ,2021 Jan,72761,2021,Jan,Export
2702,Sri Lanka ,2021 Jul,77275,2021,Jul,Export
2703,Sri Lanka ,2021 Jun,82255,2021,Jun,Export
2706,Sri Lanka ,2021 Mar,105115,2021,Mar,Export
2704,Sri Lanka ,2021 May,93560,2021,May,Export
2698,Sri Lanka ,2021 Nov,193618,2021,Nov,Export
2699,Sri Lanka ,2021 Oct,194731,2021,Oct,Export
2700,Sri Lanka ,2021 Sep,157467,2021,Sep,Export
2696,Sri Lanka ,2022 Jan,156542,2022,Jan,Export
1075,Sweden ,2018 Apr,25802,2018,Apr,Export
1071,Sweden ,2018 Aug,22039,2018,Aug,Export
