,Country,Time,Value (Thousand),Year,Month,Type
2609,India ,2021 Feb,786256,2021,Feb,Import
2610,India ,2021 Jan,493874,2021,Jan,Import
2611,India ,2020 Dec,636451,2020,Dec,Import
2612,India ,2020 Nov,589695,2020,Nov,Import
2613,India ,2020 Oct,603036,2020,Oct,Import
2614,India ,2020 Sep,521757,2020,Sep,Import
2615,India ,2020 Aug,524324,2020,Aug,Import
2616,India ,2020 Jul,737581,2020,Jul,Import
2617,India ,2020 Jun,695070,2020,Jun,Import
2618,India ,2020 May,436296,2020,May,Import
2619,India ,2020 Apr,276158,2020,Apr,Import
2620,India ,2020 Mar,703494,2020,Mar,Import
2621,India ,2020 Feb,601098,2020,Feb,Import
2622,India ,2020 Jan,818894,2020,Jan,Import
2623,India ,2019 Dec,705005,2019,Dec,Import
2624,India ,2019 Nov,552550,2019,Nov,Import
2625,India ,2019 Oct,802475,2019,Oct,Import
2626,India ,2019 Sep,869561,2019,Sep,Import
2627,India ,2019 Aug,959969,2019,Aug,Import
2628,India ,2019 Jul,782744,2019,Jul,Import
2629,India ,2019 Jun,509622,2019,Jun,Import
2630,India ,2019 May,938917,2019,May,Import
2631,India ,2019 Apr,672868,2019,Apr,Import
2632,India ,2019 Mar,627348,2019,Mar,Import
2633,India ,2019 Feb,670158,2019,Feb,Import
2634,India ,2019 Jan,594289,2019,Jan,Import
2635,India ,2018 Dec,761881,2018,Dec,Import
2636,India ,2018 Nov,951762,2018,Nov,Import
2637,India ,2018 Oct,1054938,2018,Oct,Import
2638,India ,2018 Sep,821870,2018,Sep,Import
2639,India ,2018 Aug,861467,2018,Aug,Import
2640,India ,2018 Jul,960382,2018,Jul,Import
2641,India ,2018 Jun,719285,2018,Jun,Import
2642,India ,2018 May,779409,2018,May,Import
2643,India ,2018 Apr,623055,2018,Apr,Import
2644,India ,2018 Mar,850189,2018,Mar,Import
2645,India ,2018 Feb,642573,2018,Feb,Import
2646,India ,2018 Jan,776770,2018,Jan,Import
2647,"Maldives, Republic Of ",2022 Jan,145,2022,Jan,Import
2648,"Maldives, Republic Of ",2021 Dec,113,2021,Dec,Import
2649,"Maldives, Republic Of ",2021 Nov,121,2021,Nov,Import
2650,"Maldives, Republic Of ",2021 Oct,35,2021,Oct,Import
2651,"Maldives, Republic Of ",2021 Sep,32,2021,Sep,Import
2652,"Maldives, Republic Of ",2021 Aug,72,2021,Aug,Import
2653,"Maldives, Republic Of ",2021 Jul,11,2021,Jul,Import
2654,"Maldives, Republic Of ",2021 Jun,26,2021,Jun,Import
2655,"Maldives, Republic Of ",2021 May,108,2021,May,Import
2656,"Maldives, Republic Of ",2021 Apr,193,2021,Apr,Import
2657,"Maldives, Republic Of ",2021 Mar,193,2021,Mar,Import
2658,"Maldives, Republic Of ",2021 Feb,69,2021,Feb,Import
2659,"Maldives, Republic Of ",2021 Jan,57,2021,Jan,Import
2660,"Maldives, Republic Of ",2020 Dec,227,2020,Dec,Import
2661,"Maldives, Republic Of ",2020 Nov,24,2020,Nov,Import
2662,"Maldives, Republic Of ",2020 Oct,32,2020,Oct,Import
2663,"Maldives, Republic Of ",2020 Sep,170,2020,Sep,Import
2664,"Maldives, Republic Of ",2020 Aug,20,2020,Aug,Import
2665,"Maldives, Republic Of ",2020 Jul,5,2020,Jul,Import
2666,"Maldives, Republic Of ",2020 Jun,1,2020,Jun,Import
2667,"Maldives, Republic Of ",2020 May,0,2020,May,Import
2668,"Maldives, Republic Of ",2020 Apr,0,2020,Apr,Import
2669,"Maldives, Republic Of ",2020 Mar,28,2020,Mar,Import
2670,"Maldives, Republic Of ",2020 Feb,109,2020,Feb,Import
2671,"Maldives, Republic Of ",2020 Jan,89,2020,Jan,Import
2672,"Maldives, Republic Of ",2019 Dec,104,2019,Dec,Import
2673,"Maldives, Republic Of ",2019 Nov,53,2019,Nov,Import
2674,"Maldives, Republic Of ",2019 Oct,73,2019,Oct,Import
2675,"Maldives, Republic Of ",2019 Sep,49,2019,Sep,Import
2676,"Maldives, Republic Of ",2019 Aug,111,2019,Aug,Import
2677,"Maldives, Republic Of ",2019 Jul,80,2019,Jul,Import
2678,"Maldives, Republic Of ",2019 Jun,27,2019,Jun,Import
2679,"Maldives, Republic Of ",2019 May,62,2019,May,Import
2680,"Maldives, Republic Of ",2019 Apr,181,2019,Apr,Import
2681,"Maldives, Republic Of ",2019 Mar,78,2019,Mar,Import
2682,"Maldives, Republic Of ",2019 Feb,54,2019,Feb,Import
2683,"Maldives, Republic Of ",2019 Jan,124,2019,Jan,Import
2684,"Maldives, Republic Of ",2018 Dec,31,2018,Dec,Import
2685,"Maldives, Republic Of ",2018 Nov,31,2018,Nov,Import
2686,"Maldives, Republic Of ",2018 Oct,30,2018,Oct,Import
2687,"Maldives, Republic Of ",2018 Sep,117,2018,Sep,Import
2688,"Maldives, Republic Of ",2018 Aug,121,2018,Aug,Import
2689,"Maldives, Republic Of ",2018 Jul,1147,2018,Jul,Import
2690,"Maldives, Republic Of ",2018 Jun,12,2018,Jun,Import
2691,"Maldives, Republic Of ",2018 May,126,2018,May,Import
2692,"Maldives, Republic Of ",2018 Apr,33,2018,Apr,Import
2693,"Maldives, Republic Of ",2018 Mar,52,2018,Mar,Import
2694,"Maldives, Republic Of ",2018 Feb,240,2018,Feb,Import
2695,"Maldives, Republic Of ",2018 Jan,57,2018,Jan,Import
2696,Nepal ,2022 Jan,868,2022,Jan,Import
2697,Nepal ,2021 Dec,177,2021,Dec,Import
2698,Nepal ,2021 Nov,158,2021,Nov,Import
2699,Nepal ,2021 Oct,117,2021,Oct,Import
2700,Nepal ,2021 Sep,179,2021,Sep,Import
2701,Nepal ,2021 Aug,256,2021,Aug,Import
2702,Nepal ,2021 Jul,131,2021,Jul,Import
2703,Nepal ,2021 Jun,55,2021,Jun,Import
2704,Nepal ,2021 May,72,2021,May,Import
2705,Nepal ,2021 Apr,108,2021,Apr,Import
2706,Nepal ,2021 Mar,249,2021,Mar,Import
2707,Nepal ,2021 Feb,76,2021,Feb,Import
2708,Nepal ,2021 Jan,75,2021,Jan,Import
2709,Nepal ,2020 Dec,1298,2020,Dec,Import
2710,Nepal ,2020 Nov,106,2020,Nov,Import
2711,Nepal ,2020 Oct,113,2020,Oct,Import
2712,Nepal ,2020 Sep,993,2020,Sep,Import
2713,Nepal ,2020 Aug,916,2020,Aug,Import
2714,Nepal ,2020 Jul,1245,2020,Jul,Import
2715,Nepal ,2020 Jun,39,2020,Jun,Import
2716,Nepal ,2020 May,5,2020,May,Import
2717,Nepal ,2020 Apr,70,2020,Apr,Import
2718,Nepal ,2020 Mar,347,2020,Mar,Import
2719,Nepal ,2020 Feb,271,2020,Feb,Import
2720,Nepal ,2020 Jan,1957,2020,Jan,Import
2721,Nepal ,2019 Dec,427,2019,Dec,Import
2722,Nepal ,2019 Nov,282,2019,Nov,Import
2723,Nepal ,2019 Oct,454,2019,Oct,Import
2724,Nepal ,2019 Sep,963,2019,Sep,Import
2725,Nepal ,2019 Aug,212,2019,Aug,Import
2726,Nepal ,2019 Jul,290,2019,Jul,Import
2727,Nepal ,2019 Jun,125,2019,Jun,Import
2728,Nepal ,2019 May,156,2019,May,Import
2729,Nepal ,2019 Apr,1472,2019,Apr,Import
2730,Nepal ,2019 Mar,134,2019,Mar,Import
2731,Nepal ,2019 Feb,94,2019,Feb,Import
2732,Nepal ,2019 Jan,234,2019,Jan,Import
2733,Nepal ,2018 Dec,226,2018,Dec,Import
2734,Nepal ,2018 Nov,173,2018,Nov,Import
2735,Nepal ,2018 Oct,349,2018,Oct,Import
2736,Nepal ,2018 Sep,112,2018,Sep,Import
2737,Nepal ,2018 Aug,638,2018,Aug,Import
2738,Nepal ,2018 Jul,681,2018,Jul,Import
2739,Nepal ,2018 Jun,306,2018,Jun,Import
2740,Nepal ,2018 May,207,2018,May,Import
2741,Nepal ,2018 Apr,337,2018,Apr,Import
2742,Nepal ,2018 Mar,139,2018,Mar,Import
2743,Nepal ,2018 Feb,450,2018,Feb,Import
2744,Nepal ,2018 Jan,212,2018,Jan,Import
2745,Pakistan ,2022 Jan,6207,2022,Jan,Import
2746,Pakistan ,2021 Dec,8281,2021,Dec,Import
2747,Pakistan ,2021 Nov,11999,2021,Nov,Import
2748,Pakistan ,2021 Oct,6406,2021,Oct,Import
2749,Pakistan ,2021 Sep,10234,2021,Sep,Import
2750,Pakistan ,2021 Aug,6735,2021,Aug,Import
2751,Pakistan ,2021 Jul,8455,2021,Jul,Import
2752,Pakistan ,2021 Jun,7214,2021,Jun,Import
2753,Pakistan ,2021 May,6279,2021,May,Import
2754,Pakistan ,2021 Apr,5213,2021,Apr,Import
2755,Pakistan ,2021 Mar,8097,2021,Mar,Import
2756,Pakistan ,2021 Feb,10003,2021,Feb,Import
2757,Pakistan ,2021 Jan,6549,2021,Jan,Import
2758,Pakistan ,2020 Dec,8647,2020,Dec,Import
2759,Pakistan ,2020 Nov,4441,2020,Nov,Import
2760,Pakistan ,2020 Oct,30589,2020,Oct,Import
2761,Pakistan ,2020 Sep,5323,2020,Sep,Import
2762,Pakistan ,2020 Aug,15132,2020,Aug,Import
2763,Pakistan ,2020 Jul,5407,2020,Jul,Import
2764,Pakistan ,2020 Jun,3077,2020,Jun,Import
2765,Pakistan ,2020 May,3489,2020,May,Import
2766,Pakistan ,2020 Apr,4851,2020,Apr,Import
2767,Pakistan ,2020 Mar,7095,2020,Mar,Import
2768,Pakistan ,2020 Feb,7837,2020,Feb,Import
2769,Pakistan ,2020 Jan,7491,2020,Jan,Import
2770,Pakistan ,2019 Dec,9546,2019,Dec,Import
2771,Pakistan ,2019 Nov,8610,2019,Nov,Import
2772,Pakistan ,2019 Oct,9508,2019,Oct,Import
2773,Pakistan ,2019 Sep,6877,2019,Sep,Import
2774,Pakistan ,2019 Aug,11755,2019,Aug,Import
2775,Pakistan ,2019 Jul,12205,2019,Jul,Import
2776,Pakistan ,2019 Jun,6889,2019,Jun,Import
2777,Pakistan ,2019 May,7980,2019,May,Import
2778,Pakistan ,2019 Apr,8576,2019,Apr,Import
2779,Pakistan ,2019 Mar,9366,2019,Mar,Import
2780,Pakistan ,2019 Feb,9016,2019,Feb,Import
2781,Pakistan ,2019 Jan,8905,2019,Jan,Import
2782,Pakistan ,2018 Dec,9414,2018,Dec,Import
2783,Pakistan ,2018 Nov,7067,2018,Nov,Import
2784,Pakistan ,2018 Oct,6465,2018,Oct,Import
2785,Pakistan ,2018 Sep,7000,2018,Sep,Import
2786,Pakistan ,2018 Aug,7760,2018,Aug,Import
2787,Pakistan ,2018 Jul,6499,2018,Jul,Import
2788,Pakistan ,2018 Jun,8565,2018,Jun,Import
2789,Pakistan ,2018 May,6490,2018,May,Import
2790,Pakistan ,2018 Apr,5914,2018,Apr,Import
2791,Pakistan ,2018 Mar,5429,2018,Mar,Import
2792,Pakistan ,2018 Feb,7699,2018,Feb,Import
2793,Pakistan ,2018 Jan,8589,2018,Jan,Import
2794,Sri Lanka ,2022 Jan,10925,2022,Jan,Import
2795,Sri Lanka ,2021 Dec,11878,2021,Dec,Import
2796,Sri Lanka ,2021 Nov,11604,2021,Nov,Import
2797,Sri Lanka ,2021 Oct,10088,2021,Oct,Import
2798,Sri Lanka ,2021 Sep,9654,2021,Sep,Import
2799,Sri Lanka ,2021 Aug,9726,2021,Aug,Import
2800,Sri Lanka ,2021 Jul,8714,2021,Jul,Import
2801,Sri Lanka ,2021 Jun,9428,2021,Jun,Import
2802,Sri Lanka ,2021 May,5896,2021,May,Import
2803,Sri Lanka ,2021 Apr,7863,2021,Apr,Import
2804,Sri Lanka ,2021 Mar,32912,2021,Mar,Import
2805,Sri Lanka ,2021 Feb,14725,2021,Feb,Import
2806,Sri Lanka ,2021 Jan,15355,2021,Jan,Import
2807,Sri Lanka ,2020 Dec,23637,2020,Dec,Import
2808,Sri Lanka ,2020 Nov,6557,2020,Nov,Import
2809,Sri Lanka ,2020 Oct,8767,2020,Oct,Import
2810,Sri Lanka ,2020 Sep,12610,2020,Sep,Import
2811,Sri Lanka ,2020 Aug,8154,2020,Aug,Import
2812,Sri Lanka ,2020 Jul,16097,2020,Jul,Import
2813,Sri Lanka ,2020 Jun,5687,2020,Jun,Import
2814,Sri Lanka ,2020 May,9588,2020,May,Import
2815,Sri Lanka ,2020 Apr,8402,2020,Apr,Import
2816,Sri Lanka ,2020 Mar,6493,2020,Mar,Import
2817,Sri Lanka ,2020 Feb,9415,2020,Feb,Import
2818,Sri Lanka ,2020 Jan,8913,2020,Jan,Import
2819,Sri Lanka ,2019 Dec,25108,2019,Dec,Import
2820,Sri Lanka ,2019 Nov,8970,2019,Nov,Import
2821,Sri Lanka ,2019 Oct,8197,2019,Oct,Import
2822,Sri Lanka ,2019 Sep,7920,2019,Sep,Import
2823,Sri Lanka ,2019 Aug,9137,2019,Aug,Import
2824,Sri Lanka ,2019 Jul,7850,2019,Jul,Import
2825,Sri Lanka ,2019 Jun,8352,2019,Jun,Import
2826,Sri Lanka ,2019 May,8288,2019,May,Import
2827,Sri Lanka ,2019 Apr,9491,2019,Apr,Import
2828,Sri Lanka ,2019 Mar,9740,2019,Mar,Import
2829,Sri Lanka ,2019 Feb,8272,2019,Feb,Import
2830,Sri Lanka ,2019 Jan,10061,2019,Jan,Import
2831,Sri Lanka ,2018 Dec,9717,2018,Dec,Import
2832,Sri Lanka ,2018 Nov,8885,2018,Nov,Import
2833,Sri Lanka ,2018 Oct,11462,2018,Oct,Import
2834,Sri Lanka ,2018 Sep,9780,2018,Sep,Import
2835,Sri Lanka ,2018 Aug,11515,2018,Aug,Import
2836,Sri Lanka ,2018 Jul,12753,2018,Jul,Import
2837,Sri Lanka ,2018 Jun,8203,2018,Jun,Import
2838,Sri Lanka ,2018 May,8308,2018,May,Import
2839,Sri Lanka ,2018 Apr,13441,2018,Apr,Import
2840,Sri Lanka ,2018 Mar,11433,2018,Mar,Import
2841,Sri Lanka ,2018 Feb,8760,2018,Feb,Import
2842,Sri Lanka ,2018 Jan,13336,2018,Jan,Import
2843,Bahrain ,2022 Jan,4480,2022,Jan,Import
2844,Bahrain ,2021 Dec,467,2021,Dec,Import
2845,Bahrain ,2021 Nov,106807,2021,Nov,Import
2846,Bahrain ,2021 Oct,7539,2021,Oct,Import
2847,Bahrain ,2021 Sep,6177,2021,Sep,Import
2848,Bahrain ,2021 Aug,1997,2021,Aug,Import
2849,Bahrain ,2021 Jul,1358,2021,Jul,Import
2850,Bahrain ,2021 Jun,2994,2021,Jun,Import
2851,Bahrain ,2021 May,1288,2021,May,Import
2852,Bahrain ,2021 Apr,48667,2021,Apr,Import
2853,Bahrain ,2021 Mar,44708,2021,Mar,Import
2854,Bahrain ,2021 Feb,1495,2021,Feb,Import
2855,Bahrain ,2021 Jan,98458,2021,Jan,Import
2856,Bahrain ,2020 Dec,1371,2020,Dec,Import
2857,Bahrain ,2020 Nov,13810,2020,Nov,Import
2858,Bahrain ,2020 Oct,702,2020,Oct,Import
2859,Bahrain ,2020 Sep,28445,2020,Sep,Import
2860,Bahrain ,2020 Aug,51275,2020,Aug,Import
2861,Bahrain ,2020 Jul,71381,2020,Jul,Import
2862,Bahrain ,2020 Jun,41364,2020,Jun,Import
2863,Bahrain ,2020 May,12630,2020,May,Import
2864,Bahrain ,2020 Apr,26190,2020,Apr,Import
2865,Bahrain ,2020 Mar,2924,2020,Mar,Import
2866,Bahrain ,2020 Feb,1087,2020,Feb,Import
2867,Bahrain ,2020 Jan,654,2020,Jan,Import
2868,Bahrain ,2019 Dec,32835,2019,Dec,Import
2869,Bahrain ,2019 Nov,36875,2019,Nov,Import
2870,Bahrain ,2019 Oct,842,2019,Oct,Import
2871,Bahrain ,2019 Sep,41832,2019,Sep,Import
2872,Bahrain ,2019 Aug,39258,2019,Aug,Import
2873,Bahrain ,2019 Jul,2256,2019,Jul,Import
2874,Bahrain ,2019 Jun,40881,2019,Jun,Import
2875,Bahrain ,2019 May,1723,2019,May,Import
2876,Bahrain ,2019 Apr,12029,2019,Apr,Import
2877,Bahrain ,2019 Mar,59696,2019,Mar,Import
2878,Bahrain ,2019 Feb,54351,2019,Feb,Import
2879,Bahrain ,2019 Jan,66389,2019,Jan,Import
2880,Bahrain ,2018 Dec,46958,2018,Dec,Import
2881,Bahrain ,2018 Nov,937,2018,Nov,Import
2882,Bahrain ,2018 Oct,33304,2018,Oct,Import
2883,Bahrain ,2018 Sep,1723,2018,Sep,Import
2884,Bahrain ,2018 Aug,54832,2018,Aug,Import
2885,Bahrain ,2018 Jul,1363,2018,Jul,Import
2886,Bahrain ,2018 Jun,1384,2018,Jun,Import
2887,Bahrain ,2018 May,3054,2018,May,Import
2888,Bahrain ,2018 Apr,3939,2018,Apr,Import
2889,Bahrain ,2018 Mar,2471,2018,Mar,Import
2890,Bahrain ,2018 Feb,1819,2018,Feb,Import
2891,Bahrain ,2018 Jan,16055,2018,Jan,Import
2892,Cyprus ,2022 Jan,3387,2022,Jan,Import
2893,Cyprus ,2021 Dec,1807,2021,Dec,Import
2894,Cyprus ,2021 Nov,3001,2021,Nov,Import
2895,Cyprus ,2021 Oct,4095,2021,Oct,Import
2896,Cyprus ,2021 Sep,1474,2021,Sep,Import
2897,Cyprus ,2021 Aug,2602,2021,Aug,Import
2898,Cyprus ,2021 Jul,1800,2021,Jul,Import
2899,Cyprus ,2021 Jun,1872,2021,Jun,Import
2900,Cyprus ,2021 May,1546,2021,May,Import
2901,Cyprus ,2021 Apr,1559,2021,Apr,Import
2902,Cyprus ,2021 Mar,1273,2021,Mar,Import
2903,Cyprus ,2021 Feb,1414,2021,Feb,Import
2904,Cyprus ,2021 Jan,1342,2021,Jan,Import
2905,Cyprus ,2020 Dec,1143,2020,Dec,Import
2906,Cyprus ,2020 Nov,1292,2020,Nov,Import
2907,Cyprus ,2020 Oct,1757,2020,Oct,Import
2908,Cyprus ,2020 Sep,1611,2020,Sep,Import
2909,Cyprus ,2020 Aug,1140,2020,Aug,Import
2910,Cyprus ,2020 Jul,1225,2020,Jul,Import
2911,Cyprus ,2020 Jun,2825,2020,Jun,Import
2912,Cyprus ,2020 May,3772,2020,May,Import
2913,Cyprus ,2020 Apr,1092,2020,Apr,Import
2914,Cyprus ,2020 Mar,766,2020,Mar,Import
2915,Cyprus ,2020 Feb,1217,2020,Feb,Import
2916,Cyprus ,2020 Jan,1040,2020,Jan,Import
2917,Cyprus ,2019 Dec,1191,2019,Dec,Import
2918,Cyprus ,2019 Nov,1434,2019,Nov,Import
2919,Cyprus ,2019 Oct,831,2019,Oct,Import
2920,Cyprus ,2019 Sep,669,2019,Sep,Import
2921,Cyprus ,2019 Aug,1278,2019,Aug,Import
2922,Cyprus ,2019 Jul,1741,2019,Jul,Import
2923,Cyprus ,2019 Jun,1064,2019,Jun,Import
2924,Cyprus ,2019 May,522,2019,May,Import
2925,Cyprus ,2019 Apr,18191,2019,Apr,Import
2926,Cyprus ,2019 Mar,1101,2019,Mar,Import
2927,Cyprus ,2019 Feb,17726,2019,Feb,Import
2928,Cyprus ,2019 Jan,1465,2019,Jan,Import
2929,Cyprus ,2018 Dec,20594,2018,Dec,Import
2930,Cyprus ,2018 Nov,1209,2018,Nov,Import
2931,Cyprus ,2018 Oct,1064,2018,Oct,Import
2932,Cyprus ,2018 Sep,10229,2018,Sep,Import
2933,Cyprus ,2018 Aug,12063,2018,Aug,Import
2934,Cyprus ,2018 Jul,2120,2018,Jul,Import
2935,Cyprus ,2018 Jun,1523,2018,Jun,Import
2936,Cyprus ,2018 May,1539,2018,May,Import
2937,Cyprus ,2018 Apr,1492,2018,Apr,Import
2938,Cyprus ,2018 Mar,1206,2018,Mar,Import
2939,Cyprus ,2018 Feb,1168,2018,Feb,Import
2940,Cyprus ,2018 Jan,1936,2018,Jan,Import
2941,Iran ,2022 Jan,754,2022,Jan,Import
2942,Iran ,2021 Dec,1454,2021,Dec,Import
2943,Iran ,2021 Nov,1131,2021,Nov,Import
2944,Iran ,2021 Oct,320,2021,Oct,Import
2945,Iran ,2021 Sep,886,2021,Sep,Import
2946,Iran ,2021 Aug,297,2021,Aug,Import
2947,Iran ,2021 Jul,575,2021,Jul,Import
2948,Iran ,2021 Jun,863,2021,Jun,Import
2949,Iran ,2021 May,389,2021,May,Import
2950,Iran ,2021 Apr,345,2021,Apr,Import
2951,Iran ,2021 Mar,426,2021,Mar,Import
2952,Iran ,2021 Feb,533,2021,Feb,Import
2953,Iran ,2021 Jan,727,2021,Jan,Import
2954,Iran ,2020 Dec,960,2020,Dec,Import
2955,Iran ,2020 Nov,238,2020,Nov,Import
2956,Iran ,2020 Oct,473,2020,Oct,Import
2957,Iran ,2020 Sep,225,2020,Sep,Import
2958,Iran ,2020 Aug,276,2020,Aug,Import
2959,Iran ,2020 Jul,513,2020,Jul,Import
2960,Iran ,2020 Jun,655,2020,Jun,Import
2961,Iran ,2020 May,293,2020,May,Import
2962,Iran ,2020 Apr,1324,2020,Apr,Import
2963,Iran ,2020 Mar,832,2020,Mar,Import
2964,Iran ,2020 Feb,714,2020,Feb,Import
2965,Iran ,2020 Jan,335,2020,Jan,Import
2966,Iran ,2019 Dec,830,2019,Dec,Import
2967,Iran ,2019 Nov,357,2019,Nov,Import
2968,Iran ,2019 Oct,238,2019,Oct,Import
2969,Iran ,2019 Sep,119,2019,Sep,Import
2970,Iran ,2019 Aug,424,2019,Aug,Import
2971,Iran ,2019 Jul,120,2019,Jul,Import
2972,Iran ,2019 Jun,501,2019,Jun,Import
2973,Iran ,2019 May,446,2019,May,Import
2974,Iran ,2019 Apr,498,2019,Apr,Import
2975,Iran ,2019 Mar,600,2019,Mar,Import
2976,Iran ,2019 Feb,377,2019,Feb,Import
2977,Iran ,2019 Jan,882,2019,Jan,Import
2978,Iran ,2018 Dec,869,2018,Dec,Import
2979,Iran ,2018 Nov,449,2018,Nov,Import
2980,Iran ,2018 Oct,356,2018,Oct,Import
2981,Iran ,2018 Sep,1201,2018,Sep,Import
2982,Iran ,2018 Aug,862,2018,Aug,Import
2983,Iran ,2018 Jul,582,2018,Jul,Import
2984,Iran ,2018 Jun,950,2018,Jun,Import
2985,Iran ,2018 May,2822,2018,May,Import
2986,Iran ,2018 Apr,895,2018,Apr,Import
2987,Iran ,2018 Mar,1142,2018,Mar,Import
2988,Iran ,2018 Feb,407,2018,Feb,Import
2989,Iran ,2018 Jan,1289,2018,Jan,Import
2990,Israel ,2022 Jan,99841,2022,Jan,Import
2991,Israel ,2021 Dec,78553,2021,Dec,Import
2992,Israel ,2021 Nov,133323,2021,Nov,Import
2993,Israel ,2021 Oct,78247,2021,Oct,Import
2994,Israel ,2021 Sep,61451,2021,Sep,Import
2995,Israel ,2021 Aug,118969,2021,Aug,Import
2996,Israel ,2021 Jul,91964,2021,Jul,Import
2997,Israel ,2021 Jun,114138,2021,Jun,Import
2998,Israel ,2021 May,66475,2021,May,Import
2999,Israel ,2021 Apr,100274,2021,Apr,Import
3000,Israel ,2021 Mar,65341,2021,Mar,Import
3001,Israel ,2021 Feb,50469,2021,Feb,Import
3002,Israel ,2021 Jan,57611,2021,Jan,Import
3003,Israel ,2020 Dec,57097,2020,Dec,Import
3004,Israel ,2020 Nov,66810,2020,Nov,Import
3005,Israel ,2020 Oct,55783,2020,Oct,Import
3006,Israel ,2020 Sep,78726,2020,Sep,Import
3007,Israel ,2020 Aug,62961,2020,Aug,Import
3008,Israel ,2020 Jul,67784,2020,Jul,Import
3009,Israel ,2020 Jun,70446,2020,Jun,Import
3010,Israel ,2020 May,60180,2020,May,Import
3011,Israel ,2020 Apr,48218,2020,Apr,Import
3012,Israel ,2020 Mar,79818,2020,Mar,Import
3013,Israel ,2020 Feb,100408,2020,Feb,Import
3014,Israel ,2020 Jan,63270,2020,Jan,Import
3015,Israel ,2019 Dec,74906,2019,Dec,Import
3016,Israel ,2019 Nov,102312,2019,Nov,Import
3017,Israel ,2019 Oct,57422,2019,Oct,Import
3018,Israel ,2019 Sep,83762,2019,Sep,Import
3019,Israel ,2019 Aug,55922,2019,Aug,Import
3020,Israel ,2019 Jul,85640,2019,Jul,Import
3021,Israel ,2019 Jun,47538,2019,Jun,Import
3022,Israel ,2019 May,52915,2019,May,Import
3023,Israel ,2019 Apr,63800,2019,Apr,Import
3024,Israel ,2019 Mar,50886,2019,Mar,Import
3025,Israel ,2019 Feb,55319,2019,Feb,Import
3026,Israel ,2019 Jan,56398,2019,Jan,Import
3027,Israel ,2018 Dec,73006,2018,Dec,Import
3028,Israel ,2018 Nov,63206,2018,Nov,Import
3029,Israel ,2018 Oct,53124,2018,Oct,Import
3030,Israel ,2018 Sep,56548,2018,Sep,Import
3031,Israel ,2018 Aug,64760,2018,Aug,Import
3032,Israel ,2018 Jul,84046,2018,Jul,Import
3033,Israel ,2018 Jun,78433,2018,Jun,Import
3034,Israel ,2018 May,56825,2018,May,Import
3035,Israel ,2018 Apr,71578,2018,Apr,Import
3036,Israel ,2018 Mar,88467,2018,Mar,Import
3037,Israel ,2018 Feb,73332,2018,Feb,Import
3038,Israel ,2018 Jan,83194,2018,Jan,Import
3039,Jordan ,2022 Jan,6037,2022,Jan,Import
3040,Jordan ,2021 Dec,7155,2021,Dec,Import
3041,Jordan ,2021 Nov,2381,2021,Nov,Import
3042,Jordan ,2021 Oct,5937,2021,Oct,Import
3043,Jordan ,2021 Sep,7547,2021,Sep,Import
3044,Jordan ,2021 Aug,7314,2021,Aug,Import
3045,Jordan ,2021 Jul,8377,2021,Jul,Import
3046,Jordan ,2021 Jun,3585,2021,Jun,Import
3047,Jordan ,2021 May,27108,2021,May,Import
3048,Jordan ,2021 Apr,3936,2021,Apr,Import
3049,Jordan ,2021 Mar,9865,2021,Mar,Import
3050,Jordan ,2021 Feb,6639,2021,Feb,Import
3051,Jordan ,2021 Jan,4037,2021,Jan,Import
3052,Jordan ,2020 Dec,4383,2020,Dec,Import
3053,Jordan ,2020 Nov,4367,2020,Nov,Import
3054,Jordan ,2020 Oct,2624,2020,Oct,Import
3055,Jordan ,2020 Sep,3093,2020,Sep,Import
3056,Jordan ,2020 Aug,4904,2020,Aug,Import
3057,Jordan ,2020 Jul,8999,2020,Jul,Import
3058,Jordan ,2020 Jun,1829,2020,Jun,Import
3059,Jordan ,2020 May,1171,2020,May,Import
3060,Jordan ,2020 Apr,1144,2020,Apr,Import
3061,Jordan ,2020 Mar,3326,2020,Mar,Import
3062,Jordan ,2020 Feb,3582,2020,Feb,Import
3063,Jordan ,2020 Jan,2477,2020,Jan,Import
3064,Jordan ,2019 Dec,2350,2019,Dec,Import
3065,Jordan ,2019 Nov,1515,2019,Nov,Import
3066,Jordan ,2019 Oct,2231,2019,Oct,Import
3067,Jordan ,2019 Sep,4106,2019,Sep,Import
3068,Jordan ,2019 Aug,2021,2019,Aug,Import
3069,Jordan ,2019 Jul,5358,2019,Jul,Import
3070,Jordan ,2019 Jun,2597,2019,Jun,Import
3071,Jordan ,2019 May,3610,2019,May,Import
3072,Jordan ,2019 Apr,47263,2019,Apr,Import
3073,Jordan ,2019 Mar,1357,2019,Mar,Import
3074,Jordan ,2019 Feb,2730,2019,Feb,Import
3075,Jordan ,2019 Jan,29965,2019,Jan,Import
3076,Jordan ,2018 Dec,2012,2018,Dec,Import
3077,Jordan ,2018 Nov,3165,2018,Nov,Import
3078,Jordan ,2018 Oct,750,2018,Oct,Import
3079,Jordan ,2018 Sep,2504,2018,Sep,Import
3080,Jordan ,2018 Aug,3047,2018,Aug,Import
3081,Jordan ,2018 Jul,3200,2018,Jul,Import
3082,Jordan ,2018 Jun,1386,2018,Jun,Import
3083,Jordan ,2018 May,2083,2018,May,Import
3084,Jordan ,2018 Apr,768,2018,Apr,Import
3085,Jordan ,2018 Mar,2875,2018,Mar,Import
